Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Cobalt concentration (weight%),Tungsten concentration (weight%),Oxygen concentration (weight%),Titanium concentration (weight%),Nitrogen concentration (weight%),Aluminium concentration (weight%),Boron concentration (weight%),Niobium concentration (weight%),Tin concentration (weight%),Arsenic concentration (weight%),Antimony concentration (weight%),Heat input (kJmm-1),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kgmm-2),50 % FATT,Primary ferrite in microstructure (%),Ferrite with second phase (%),Acicular ferrite (%),Martensite (%),Ferrite with carbide aggregate (%),Electrode positive or negative_+,Electrode positive or negative_-,Electrode positive or negative_0,Type of weld_FCA,Type of weld_GMAA,Type of weld_GTAA,Type of weld_MMA,Type of weld_NGGMA,Type of weld_NGSAW,Type of weld_SA,Type of weld_SAA,Type of weld_ShMA,Type of weld_TSA,Puissance (W)
-0.6496829143381679,-0.0762977951677892,0.07114575123247917,-0.6716833521021738,-0.5599038919985173,1.5169186784503172,3.173173709114547,1.6170684754105331,0.44391159300574423,-0.2417930263843953,0.044410647953436536,-0.060795226756547104,0.19261993805146368,0.6538129403450426,-0.0341233835118058,0.37744699480905775,-0.37593164262206175,1.4223884612574538,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.3859468175592415,-0.7426780757867332,740.0,2.0,,,,,,,0.6618565085943683,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.4821208498666734
-0.6496829143381679,-0.0762977951677892,0.07114575123247917,-0.6716833521021738,-0.5599038919985173,1.5169186784503172,3.173173709114547,1.6170684754105331,0.44391159300574423,-0.2417930263843953,0.044410647953436536,-0.060795226756547104,0.19261993805146368,0.6538129403450426,-0.0341233835118058,0.37744699480905775,-0.37593164262206175,1.4223884612574538,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.3859468175592415,-0.7426780757867332,740.0,8.0,,,,,,,0.45571466170890607,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.4821208498666734
-0.6496829143381679,-0.0762977951677892,0.07114575123247917,-0.6716833521021738,-0.5599038919985173,1.5169186784503172,3.173173709114547,1.6170684754105331,0.44391159300574423,-0.2417930263843953,0.044410647953436536,-0.060795226756547104,0.19261993805146368,0.6538129403450426,-0.0341233835118058,0.37744699480905775,-0.37593164262206175,1.4223884612574538,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.3859468175592415,-0.7426780757867332,760.0,2.0,,,,,,,0.5191429222890483,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.4821208498666734
-0.6496829143381679,-0.0762977951677892,0.07114575123247917,-0.6716833521021738,-0.5599038919985173,1.5169186784503172,3.173173709114547,1.6170684754105331,0.44391159300574423,-0.2417930263843953,0.044410647953436536,-0.060795226756547104,0.19261993805146368,0.6538129403450426,-0.0341233835118058,0.37744699480905775,-0.37593164262206175,1.4223884612574538,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.3859468175592415,-0.7426780757867332,760.0,8.0,,,,,,,0.3447152056936572,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.4821208498666734
1.0245969436836393,0.9021662371462957,-0.6356215289397938,-0.582472023583123,-0.35541941898660334,-0.009281392249390915,3.2589028881448416,1.8130809102886039,0.44391159300574423,-0.19366167566900538,-0.0054441973979341834,-0.060795226756547104,0.10501841905986894,-0.5478815604905485,3.659967675564427,-0.48162782739193727,-0.37593164262206175,0.8272121747369403,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,750.0,2.0,,,,,,,1.252633126871266,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5883822829592195
1.0245969436836393,0.9021662371462957,-0.6356215289397938,-0.582472023583123,-0.35541941898660334,-0.009281392249390915,3.2589028881448416,1.8130809102886039,0.44391159300574423,-0.19366167566900538,-0.0054441973979341834,-0.060795226756547104,0.10501841905986894,-0.5478815604905485,3.659967675564427,-0.48162782739193727,-0.37593164262206175,0.8272121747369403,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,750.0,2.0,,,,,-20.0,8.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5883822829592195
1.0245969436836393,0.9021662371462957,-0.6356215289397938,-0.582472023583123,-0.35541941898660334,-0.009281392249390915,3.2589028881448416,1.8130809102886039,0.44391159300574423,-0.19366167566900538,-0.0054441973979341834,-0.060795226756547104,0.10501841905986894,-0.5478815604905485,3.659967675564427,-0.48162782739193727,-0.37593164262206175,0.8272121747369403,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,750.0,2.0,,,,,20.0,23.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5883822829592195
1.0245969436836393,0.9021662371462957,-0.6356215289397938,-0.582472023583123,-0.35541941898660334,-0.009281392249390915,3.2589028881448416,1.8130809102886039,0.44391159300574423,-0.19366167566900538,-0.0054441973979341834,-0.060795226756547104,0.10501841905986894,-0.5478815604905485,3.659967675564427,-0.48162782739193727,-0.37593164262206175,0.8272121747369403,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,750.0,2.0,,,,,40.0,44.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5883822829592195
1.0245969436836393,0.6353124101515456,-0.583268397075181,-0.49326069506407216,-0.25317718248064636,-0.009281392249390915,3.301767477659989,1.8375824646483627,0.44391159300574423,-0.14553032495361543,0.044410647953436536,-0.060795226756547104,0.3240222165388558,-0.5478815604905485,3.554422216733678,-0.48162782739193727,-0.37593164262206175,1.4223884612574538,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.3859468175592415,-0.10714765849000296,750.0,2.0,,,,,,,1.3437080501071816,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5752691699392882
1.0245969436836393,0.6353124101515456,-0.583268397075181,-0.49326069506407216,-0.25317718248064636,-0.009281392249390915,3.301767477659989,1.8375824646483627,0.44391159300574423,-0.14553032495361543,0.044410647953436536,-0.060795226756547104,0.3240222165388558,-0.5478815604905485,3.554422216733678,-0.48162782739193727,-0.37593164262206175,1.4223884612574538,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.3859468175592415,-0.10714765849000296,750.0,2.0,,,,,-20.0,8.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5752691699392882
1.0245969436836393,0.6353124101515456,-0.583268397075181,-0.49326069506407216,-0.25317718248064636,-0.009281392249390915,3.301767477659989,1.8375824646483627,0.44391159300574423,-0.14553032495361543,0.044410647953436536,-0.060795226756547104,0.3240222165388558,-0.5478815604905485,3.554422216733678,-0.48162782739193727,-0.37593164262206175,1.4223884612574538,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.3859468175592415,-0.10714765849000296,750.0,2.0,,,,,20.0,27.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5752691699392882
1.0245969436836393,0.6353124101515456,-0.583268397075181,-0.49326069506407216,-0.25317718248064636,-0.009281392249390915,3.301767477659989,1.8375824646483627,0.44391159300574423,-0.14553032495361543,0.044410647953436536,-0.060795226756547104,0.3240222165388558,-0.5478815604905485,3.554422216733678,-0.48162782739193727,-0.37593164262206175,1.4223884612574538,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.3859468175592415,-0.10714765849000296,750.0,2.0,,,,,40.0,52.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5752691699392882
1.0245969436836393,0.8132149614813788,-0.6356215289397938,-0.582472023583123,-0.35541941898660334,-0.009281392249390915,3.344632067175137,1.9110871277276393,0.41705637249845423,-0.19366167566900538,-0.0054441973979341834,-0.060795226756547104,0.28022145704305845,-0.5478815604905485,3.659967675564427,-0.48162782739193727,-0.37593164262206175,4.993446180380535,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.46298415823174804,-0.10714765849000296,760.0,8.0,,,,,,,0.6879686028085874,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.579067450951958
1.0245969436836393,0.8132149614813788,-0.6356215289397938,-0.582472023583123,-0.35541941898660334,-0.009281392249390915,3.344632067175137,1.9110871277276393,0.41705637249845423,-0.19366167566900538,-0.0054441973979341834,-0.060795226756547104,0.28022145704305845,-0.5478815604905485,3.659967675564427,-0.48162782739193727,-0.37593164262206175,4.993446180380535,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.46298415823174804,-0.10714765849000296,760.0,8.0,,,,,-20.0,10.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.579067450951958
1.0245969436836393,0.8132149614813788,-0.6356215289397938,-0.582472023583123,-0.35541941898660334,-0.009281392249390915,3.344632067175137,1.9110871277276393,0.41705637249845423,-0.19366167566900538,-0.0054441973979341834,-0.060795226756547104,0.28022145704305845,-0.5478815604905485,3.659967675564427,-0.48162782739193727,-0.37593164262206175,4.993446180380535,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.46298415823174804,-0.10714765849000296,760.0,8.0,,,,,20.0,44.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.579067450951958
1.0245969436836393,0.8132149614813788,-0.6356215289397938,-0.582472023583123,-0.35541941898660334,-0.009281392249390915,3.344632067175137,1.9110871277276393,0.41705637249845423,-0.19366167566900538,-0.0054441973979341834,-0.060795226756547104,0.28022145704305845,-0.5478815604905485,3.659967675564427,-0.48162782739193727,-0.37593164262206175,4.993446180380535,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.46298415823174804,-0.10714765849000296,760.0,8.0,,,,,40.0,83.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.579067450951958
1.0245969436836393,0.8132149614813788,-0.7665043586013257,-0.49326069506407216,-0.25317718248064636,-0.009281392249390915,3.3874966566902844,1.8375824646483627,0.41705637249845423,-0.14553032495361543,0.044410647953436536,-0.060795226756547104,0.23642069754726108,-0.5478815604905485,3.4488767579029282,-0.48162782739193727,-0.37593164262206175,4.993446180380535,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.46298415823174804,-0.10714765849000296,760.0,8.0,,,,,,,0.5604637102783054,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5601664811508157
1.0245969436836393,0.8132149614813788,-0.7665043586013257,-0.49326069506407216,-0.25317718248064636,-0.009281392249390915,3.3874966566902844,1.8375824646483627,0.41705637249845423,-0.14553032495361543,0.044410647953436536,-0.060795226756547104,0.23642069754726108,-0.5478815604905485,3.4488767579029282,-0.48162782739193727,-0.37593164262206175,4.993446180380535,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.46298415823174804,-0.10714765849000296,760.0,8.0,,,,,-20.0,10.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5601664811508157
1.0245969436836393,0.8132149614813788,-0.7665043586013257,-0.49326069506407216,-0.25317718248064636,-0.009281392249390915,3.3874966566902844,1.8375824646483627,0.41705637249845423,-0.14553032495361543,0.044410647953436536,-0.060795226756547104,0.23642069754726108,-0.5478815604905485,3.4488767579029282,-0.48162782739193727,-0.37593164262206175,4.993446180380535,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.46298415823174804,-0.10714765849000296,760.0,8.0,,,,,20.0,44.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5601664811508157
1.0245969436836393,0.8132149614813788,-0.7665043586013257,-0.49326069506407216,-0.25317718248064636,-0.009281392249390915,3.3874966566902844,1.8375824646483627,0.41705637249845423,-0.14553032495361543,0.044410647953436536,-0.060795226756547104,0.23642069754726108,-0.5478815604905485,3.4488767579029282,-0.48162782739193727,-0.37593164262206175,4.993446180380535,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.46298415823174804,-0.10714765849000296,760.0,8.0,,,,,40.0,83.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5601664811508157
1.0245969436836393,-0.5210541734923733,-1.5779779025028244,-0.6716833521021738,-0.09981382772171088,-0.08195758609223418,3.323199772417563,1.9355886820873982,0.3902011519911643,0.1432577793387242,0.11420743144535554,0.9365604296666489,-1.4718089227888351,-0.3076388054980146,3.237785840241429,0.8929434377739512,1.188004579013914,-0.36314039830408695,0.5478364147516235,1.8312007644833912,-0.25629637773132824,-0.23187213621422814,-0.6918356424029948,746.0,4.0,1.5240714627087641,1.7229655890190572,-1.4871194970774633,-0.9865071078016852,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2888397604430755
1.0245969436836393,-0.5210541734923733,-1.5779779025028244,-0.6716833521021738,-0.09981382772171088,-0.08195758609223418,3.323199772417563,1.9355886820873982,0.3902011519911643,0.1432577793387242,0.11420743144535554,0.9365604296666489,-1.4718089227888351,-0.3076388054980146,3.237785840241429,0.8929434377739512,1.188004579013914,-0.36314039830408695,0.5478364147516235,1.8312007644833912,-0.25629637773132824,-0.23187213621422814,-0.6918356424029948,746.0,4.0,1.254692031292056,1.5761992452027824,-0.8739345483512366,-0.9865071078016852,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2888397604430755
1.4431669081890908,-0.5210541734923733,-1.5779779025028244,-0.6716833521021738,-0.15093494597468934,-0.06378853763152335,3.331772690320592,1.9110871277276393,0.3902011519911643,0.19138913005411418,0.11420743144535554,0.9365604296666489,-1.4718089227888351,-0.3076388054980146,3.02669492257993,-0.4815934609624063,1.188004579013914,-0.36314039830408695,0.7919274378759282,2.3455450978913923,-0.25629637773132824,-0.23187213621422814,-0.6918356424029948,746.0,4.0,1.2654672085487242,1.497171213917096,-0.6695395654424944,-0.31387778334430666,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2888397604430755
1.4431669081890908,-0.5210541734923733,-1.5779779025028244,-0.6716833521021738,-0.15093494597468934,-0.06378853763152335,3.331772690320592,1.9110871277276393,0.3902011519911643,0.19138913005411418,0.11420743144535554,0.9365604296666489,-1.4718089227888351,-0.3076388054980146,3.02669492257993,-0.4815934609624063,1.188004579013914,-0.36314039830408695,0.7919274378759282,2.3455450978913923,-0.25629637773132824,-0.23187213621422814,-0.6918356424029948,746.0,4.0,1.2977927403187293,1.5874889639578806,-1.0783295312599788,-0.42598267075386975,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2888397604430755
0.6060269791781872,0.10160475616204462,-1.8920966936905013,-0.49326069506407216,-0.09981382772171088,-0.17280282839578823,3.2589028881448416,1.8375824646483627,0.44391159300574423,-0.04926762352283553,0.14412033865617796,0.9365604296666489,-1.4718089227888351,-0.3076388054980146,1.8656948754416853,-0.48167078542885106,1.188004579013914,-0.36314039830408695,0.5478364147516235,2.3455450978913923,-0.25629637773132824,0.15331456714830524,-0.6918356424029948,746.0,4.0,1.491745930938759,1.7229655890190572,-1.2827245141687211,-0.42598267075386975,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.4450423923620403
0.6060269791781872,0.10160475616204462,-1.8920966936905013,-0.49326069506407216,-0.09981382772171088,-0.17280282839578823,3.2589028881448416,1.8375824646483627,0.44391159300574423,-0.04926762352283553,0.14412033865617796,0.9365604296666489,-1.4718089227888351,-0.3076388054980146,1.8656948754416853,-0.48167078542885106,1.188004579013914,-0.36314039830408695,0.5478364147516235,2.3455450978913923,-0.25629637773132824,0.15331456714830524,-0.6918356424029948,746.0,4.0,1.6425984125321156,1.8245730578149397,-0.4651445825337521,0.13454176629394568,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.4450423923620403
0.22931401112328084,0.10160475616204462,-1.865920127758195,-0.49326069506407216,-0.04869270946873234,-0.17280282839578823,3.246043511290298,1.8375824646483627,0.44391159300574423,-0.04926762352283553,0.1540913077264521,0.9365604296666489,-1.4718089227888351,-0.3076388054980146,1.6546039577801865,-0.48167937703623376,1.188004579013914,-0.36314039830408695,0.5478364147516235,2.8598894312993934,-0.25629637773132824,-0.23187213621422814,-0.6918356424029948,746.0,1.0,1.8688771349221505,2.1293954642025876,-0.0563546167162677,0.24664665370350877,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.5115123100837606
0.22931401112328084,0.10160475616204462,-1.865920127758195,-0.49326069506407216,-0.04869270946873234,-0.17280282839578823,3.246043511290298,1.8375824646483627,0.44391159300574423,-0.04926762352283553,0.1540913077264521,0.9365604296666489,-1.4718089227888351,-0.3076388054980146,1.6546039577801865,-0.48167937703623376,1.188004579013914,-0.36314039830408695,0.5478364147516235,2.8598894312993934,-0.25629637773132824,-0.23187213621422814,-0.6918356424029948,746.0,1.0,2.3645352887288933,2.5132459018759215,-1.0783295312599788,0.13454176629394568,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.5115123100837606
1.4431669081890908,-0.254200346497623,-1.996802957419727,-0.49326069506407216,-0.09981382772171088,-0.17280282839578823,3.2503299702418125,1.8865855733678805,0.44391159300574423,-0.04926762352283553,0.14412033865617796,0.9365604296666489,-1.4718089227888351,-0.3076388054980146,2.710058546087682,-0.48167937703623376,1.188004579013914,-0.36314039830408695,0.30374539162731873,2.3455450978913923,-0.25629637773132824,-0.3859468175592415,-0.6918356424029948,746.0,4.0,1.0391884861586895,1.485881495161998,-1.2827245141687211,-0.42598267075386975,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.14185817581501003
1.4431669081890908,-0.254200346497623,-1.996802957419727,-0.49326069506407216,-0.09981382772171088,-0.17280282839578823,3.2503299702418125,1.8865855733678805,0.44391159300574423,-0.04926762352283553,0.14412033865617796,0.9365604296666489,-1.4718089227888351,-0.3076388054980146,2.710058546087682,-0.48167937703623376,1.188004579013914,-0.36314039830408695,0.30374539162731873,2.3455450978913923,-0.25629637773132824,-0.3859468175592415,-0.6918356424029948,746.0,4.0,1.0176381316453529,1.485881495161998,-1.2827245141687211,-0.6501924455729959,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.14185817581501003
1.8617368726945422,-0.787908000487124,-1.7612138640289692,-0.7608946806212246,-0.15093494597468934,-0.08195758609223418,3.263189347096356,1.960090236447157,0.3902011519911643,0.1432577793387242,0.10423646237508138,0.9365604296666489,-1.4718089227888351,-0.3076388054980146,3.659967675564427,-0.48160205256978905,1.188004579013914,-0.36314039830408695,0.5478364147516235,2.3455450978913923,-0.25629637773132824,-0.3089094768867347,-0.6918356424029948,746.0,4.0,1.5671721717354374,1.9487599641210185,-1.2827245141687211,-1.0986119952112483,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.11608412608617971
1.8617368726945422,-0.787908000487124,-1.7612138640289692,-0.7608946806212246,-0.15093494597468934,-0.08195758609223418,3.263189347096356,1.960090236447157,0.3902011519911643,0.1432577793387242,0.10423646237508138,0.9365604296666489,-1.4718089227888351,-0.3076388054980146,3.659967675564427,-0.48160205256978905,1.188004579013914,-0.36314039830408695,0.5478364147516235,2.3455450978913923,-0.25629637773132824,-0.3089094768867347,-0.6918356424029948,746.0,4.0,1.6425984125321156,2.0052085578965086,-1.4871194970774633,-1.0986119952112483,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.11608412608617971
1.0245969436836393,-0.9658105518169575,-1.7088607321643563,-0.04720405246881835,0.00242840878424612,0.0633948015934523,0.7213191888481133,2.009093345166675,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.33298917589810434,-0.5480017419587789,-0.8784870541578019,1.2366077330838803,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,0.230351907820812,1.1639131761034573,690.0,10.0,-0.1784065438448312,0.17627411957062308,0.14804036619247452,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5963196519449109
1.0245969436836393,-0.9658105518169575,-1.7088607321643563,-0.04720405246881835,0.00242840878424612,0.0633948015934523,0.7213191888481133,2.009093345166675,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.33298917589810434,-0.5480017419587789,-0.8784870541578019,1.2366077330838803,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,0.230351907820812,1.1639131761034573,690.0,10.0,,,,,24.0,193.0,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5963196519449109
1.0245969436836393,-0.9658105518169575,-1.7088607321643563,-0.04720405246881835,0.00242840878424612,0.0633948015934523,0.7213191888481133,2.009093345166675,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.33298917589810434,-0.5480017419587789,-0.8784870541578019,1.2366077330838803,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,0.230351907820812,1.1639131761034573,690.0,10.0,,,,,0.0,164.0,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5963196519449109
1.0245969436836393,-0.9658105518169575,-1.7088607321643563,-0.04720405246881835,0.00242840878424612,0.0633948015934523,0.7213191888481133,2.009093345166675,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.33298917589810434,-0.5480017419587789,-0.8784870541578019,1.2366077330838803,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,0.230351907820812,1.1639131761034573,690.0,10.0,,,,,-20.0,147.0,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5963196519449109
1.0245969436836393,-0.9658105518169575,-1.7088607321643563,-0.04720405246881835,0.00242840878424612,0.0633948015934523,0.7213191888481133,2.009093345166675,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.33298917589810434,-0.5480017419587789,-0.8784870541578019,1.2366077330838803,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,0.230351907820812,1.1639131761034573,690.0,10.0,,,,,-40.0,72.0,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5963196519449109
1.0245969436836393,-0.9658105518169575,-1.7088607321643563,-0.04720405246881835,0.00242840878424612,0.0633948015934523,0.7213191888481133,2.009093345166675,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.33298917589810434,-0.5480017419587789,-0.8784870541578019,1.2366077330838803,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,0.230351907820812,1.1639131761034573,690.0,10.0,,,,,-60.0,15.0,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5963196519449109
-0.6496829143381679,1.4358738911357967,-1.3947419409766795,0.13121860456928322,-0.20205606422766786,0.0633948015934523,0.6998868940905394,2.0335948995264337,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,2.2512556343539387,-0.5480017419587789,-0.8784870541578019,0.8070273639464689,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,0.230351907820812,1.1639131761034573,690.0,10.0,-0.4262356207482027,-0.026940818021141993,0.14804036619247452,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5963196519449109
-0.6496829143381679,1.4358738911357967,-1.3947419409766795,0.13121860456928322,-0.20205606422766786,0.0633948015934523,0.6998868940905394,2.0335948995264337,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,2.2512556343539387,-0.5480017419587789,-0.8784870541578019,0.8070273639464689,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,0.230351907820812,1.1639131761034573,690.0,10.0,,,,,22.0,96.0,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5963196519449109
-0.6496829143381679,1.4358738911357967,-1.3947419409766795,0.13121860456928322,-0.20205606422766786,0.0633948015934523,0.6998868940905394,2.0335948995264337,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,2.2512556343539387,-0.5480017419587789,-0.8784870541578019,0.8070273639464689,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,0.230351907820812,1.1639131761034573,690.0,10.0,,,,,0.0,68.0,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5963196519449109
-0.6496829143381679,1.4358738911357967,-1.3947419409766795,0.13121860456928322,-0.20205606422766786,0.0633948015934523,0.6998868940905394,2.0335948995264337,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,2.2512556343539387,-0.5480017419587789,-0.8784870541578019,0.8070273639464689,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,0.230351907820812,1.1639131761034573,690.0,10.0,,,,,-20.0,38.0,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5963196519449109
-0.6496829143381679,1.4358738911357967,-1.3947419409766795,0.13121860456928322,-0.20205606422766786,0.0633948015934523,0.6998868940905394,2.0335948995264337,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,2.2512556343539387,-0.5480017419587789,-0.8784870541578019,0.8070273639464689,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,0.230351907820812,1.1639131761034573,690.0,10.0,,,,,-40.0,15.0,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5963196519449109
1.0245969436836393,-1.232664378811708,-1.7612138640289692,-0.22562670950691982,-0.30429830073362485,0.04522575313274152,0.7298921067511428,1.960090236447157,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.5081922138812938,-0.5480017419587789,-0.8784870541578019,0.8070273639464689,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,0.230351907820812,1.1639131761034573,690.0,10.0,-0.566312925084891,-0.026940818021141993,0.556830332009959,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5963196519449109
1.0245969436836393,-1.232664378811708,-1.7612138640289692,-0.22562670950691982,-0.30429830073362485,0.04522575313274152,0.7298921067511428,1.960090236447157,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.5081922138812938,-0.5480017419587789,-0.8784870541578019,0.8070273639464689,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,0.230351907820812,1.1639131761034573,690.0,10.0,,,,,24.0,270.0,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5963196519449109
1.0245969436836393,-1.232664378811708,-1.7612138640289692,-0.22562670950691982,-0.30429830073362485,0.04522575313274152,0.7298921067511428,1.960090236447157,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.5081922138812938,-0.5480017419587789,-0.8784870541578019,0.8070273639464689,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,0.230351907820812,1.1639131761034573,690.0,10.0,,,,,0.0,238.0,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5963196519449109
